10144434	hcgn/浒城古娘	100006	服饰内衣	698740.78690000
10260823	三元古道	100006	服饰内衣	369831.10000000
10005251	沫晗依美	100006	服饰内衣	279699.19130000
10840660	Amii Redefine	100006	服饰内衣	139125.80000000
10205337	优鲨	100006	服饰内衣	202794.20000000
10201547	伊利蓝卡	100006	服饰内衣	164878.00000000
10393439	罗莱盾	100006	服饰内衣	133614.44500000
10564850	绝世花	100006	服饰内衣	6804.00000000
10727400	CenturyKinca/百年初心	100006	服饰内衣	57597.50000000
10635497	HOAHCIAGA/豪雅世嘉	100006	服饰内衣	16690.33330000
10852793	VOAE/维埃	100006	服饰内衣	6610.00000000
10108612	盛罗莱	100006	服饰内衣	2242.00000000
10049581	REAL ONLY RARELY/真之景	100006	服饰内衣	4631.50000000
10338389	Chow Tai Seng/周大生	100024	珠宝首饰	36204534.10580000
10736237	China Gold/中国黄金	100024	珠宝首饰	35077984.74790000
10110586	ZLF/周六福	100024	珠宝首饰	38354704.08310000
10701009	老庙	100024	珠宝首饰	46031239.55250000
10966797	小野家	100024	珠宝首饰	1050009.96470000
10373648	HONLYSHOW/韩伊秀	100024	珠宝首饰	131137.19170000
10705430	Di．ONLY/戴欧妮	100024	珠宝首饰	76995.00000000
10894280	G.L.S.D	100028	电脑、办公	515720.00000000
10070404	以恒	100018	箱包皮具	2641.50000000
10049177	TAILI/太力	100014	家居日用	30274575.01100000
10337188	铜师傅	100014	家居日用	11651543.38460000
10434992	初心	100025	厨具	2387594.21880000
10553155	卡芙兰	100016	个人护理	34501.20000000
10641447	小仙炖	100032	医药保健	72137176.49120000
10412071	珍视明	100032	医药保健	52333748.09480000
11015408	百年扁氏	100032	医药保健	49709258.11760000
10613141	宏丰贵邦	100032	医药保健	21390389.40000000
11018152	泡小燕	100032	医药保健	8354376.02680000
10937305	SUEKISS	100032	医药保健	4911358.48920000
12655878	ffit8	100010	食品饮料	629442.89960000
10138049	YOU CAN TRUST/优康德	100032	医药保健	794522.46520000
10828751	Adidas/阿迪达斯	100008	运动户外	510507659.72070000
10108419	Lining/李宁	100008	运动户外	587550831.08500000
10697953	ANTA/安踏	100008	运动户外	398700831.35030000
10396240	XTEP/特步	100008	运动户外	136367346.41340000
10777785	Under Armour/安德玛	100008	运动户外	81558441.94360000
10918513	Skechers/斯凯奇	100001	鞋靴	51733248.44220000
10032446	MERACH/麦瑞克	100008	运动户外	45558125.99170000
10408990	Garmin/佳明	100023	钟表	13378603.53290000
10557831	小野人	100008	运动户外	6866708.54380000
10943579	蜗蜗熊	100008	运动户外	4064651.03420000
10752499	SEVEN ONLY OLINE	100008	运动户外	860062.59620000
10563112	ONLY PLAY	100008	运动户外	618027.98130000
10179473	Deerway/德尔惠	100009	母婴童装	121798.89380000
10079497	ONLY GOLF	100008	运动户外	324.75000000
10480662	Sunny baby/阳光宝贝	100026	玩具乐器	23325266.70880000
10122802	蜗蜗城	100026	玩具乐器	570593.61860000
10199736	阳光宝贝	100017	图书	1723554.20650000
10756319	Shiseido/资生堂	100007	美妆护肤	65647706.30570000
10707872	SEEYOUNG/滋源	100016	个人护理	32556037.26790000
10036050	Nivea/妮维雅	100007	美妆护肤	41631487.29490000
10130927	Kustie/蔻斯汀	100016	个人护理	12456871.26890000
10612321	Clarins/娇韵诗	100007	美妆护肤	40279035.16910000
10200203	Soyspring/冰泉	100010	食品饮料	3235414.80490000
5565036548	Rocking zoo/摇滚动物园	100016	个人护理	8096490.38350000
10304923	UKIWI/纽西小精灵	100016	个人护理	4207941.02980000
10477265	The Face Shop/菲诗小铺	100007	美妆护肤	6619908.19160000
